,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49,T50,T51,T52,T53,T54,T55,T56,T57,T58,T59,T60,T61,T62,T63,T64,T65,T66,T67,T68,T69,T70,T71,T72,T73,T74,T75,T76,T77,T78,T79,T80,T81,T82,T83,T84,T85,T86,T87,T88,T89,T90,T91,T92,T93,T94,T95,T96,T97,T98,T99,T100,T101,T102,T103,T104,T105,T106,T107,T108,T109,T110,T111,T112,T113,T114,T115,T116,T117,T118,T119,T120,T121,T122,T123,T124,T125,T126,T127,T128,T129,T130,T131,T132,T133,T134,T135,T136,T137,T138,T139,T140,T141,T142,T143,T144,T145,T146,T147,T148,T149,T150
R2,-0.00224079956451096,0.06623400923264229,0.2943000039263312,0.302240006511587,0.16871000814556592,-0.009910891006665146,-0.2974999911713615,-0.33092999251231575,-0.2026999990418183,-0.08743799066605928,0.04872400487372513,0.30930000832349375,0.3271400088638451,0.1910300064595636,0.005465409800675275,-0.28860999329928816,-0.32643999070385515,-0.269109990546595,-0.31464999421394435,0.041111009753536196,0.44294000724295673,0.3688200065369725,0.022489006798853028,0.09149500732270506,0.14675000668623314,0.15154000856583594,0.31822000226169117,0.29717000680354,0.15350000734954716,-0.02665599787741524,-0.31148999454894305,-0.3405499984639803,-0.20836999940612402,-0.09041199501920727,-0.021085994208755083,0.012232001573068054,0.022456003646172715,0.019965006296412607,0.08161000397294782,0.30319000749635183,0.30673000018615376,0.17078000132078788,-0.009058693927590091,-0.29717999767171055,-0.3308199964549359,-0.20269999921795193,-0.08743799693943474,-0.019750991185676497,-0.055714990795502975,-0.20539999065359488,0.08061800640896186,0.44320000630238043,0.4212700000457928,0.23272000997159487,0.08612800765225512,-0.0632839913184365,-0.3277899962159945,-0.41274999252264777,-0.5011399935108567,-0.45682999272668817,-0.48275999056890434,-0.34913999294426834,-0.1475599956269824,-0.015502997727787689,0.04177500208314741,0.12393000895306092,0.3446400010689265,0.26944000184469885,-0.10614999901299992,-0.23430999518209633,-0.2348099962456639,-0.31292999319099074,-0.040001997741341805,0.1999000023006858,0.4178400024818764,0.37694000948675954,0.20583000805408821,0.07100200390795057,-0.0023240931978234154,-0.10133999912596227,-0.33456999387092384,-0.4038699983307298,-0.4883799984695494,-0.3779499936243639,-0.17960999243869735,-0.04111499820225367,0.09349400613672777,0.3425800090142493,0.41634000025576634,0.49886000001044023,0.3838800031902445,0.18127000845939678,0.039809001611079586,-0.02807299936223019,-0.0498769984805432,-0.047653997177404255,-0.03572899433968074,-0.023073999350531067,-0.013522995823198615,-0.07617199038158008,-0.3011799981855158,-0.3076899930579743,-0.17351999321179187,-0.06316099134869396,-0.0035223982782688797,0.021970001962724233,0.027269006299320254,0.09062700487117638,0.24205000660472745,0.01490800444456154,-0.13115999962616967,-0.1103199900422712,-0.12938999505873988,-0.3239499974199862,-0.3118999997364398,-0.16807999772938811,-0.0548809967730617,0.003495404443375077,0.02657700732619969,0.02980200656342296,0.09184600993154375,0.311060008300366,0.3801300003835878,0.4015000040854582,0.06857300209829022,-0.1336299900725058,-0.13626999628665934,-0.09115799695972714,-0.05212599511509032,-0.023767999814234487,-0.006334692984812024,0.06979400364328127,0.2992500041961494,0.3059900068433588,0.10244000563246894,-0.23686999264060282,-0.3049099989420004,-0.1971899971774782,-0.02396499791387376,0.2686300024481371,0.3787000027488704,0.48555000977856483,0.3828300059357441,0.1841500094121823,0.04271100834420813,-0.026188992092468312,-0.1173599925811595,-0.34366999606786114,-0.2715199954474331,0.10263000708215728
R4,-0.563129996661931,-0.5631299945742573,-0.5631299971904652,-0.5603399965993271,-0.4666699913433822,-0.23858999242348908,-0.0014433935279486497,0.20403000484640638,0.3063300025581364,0.2756100097881634,0.20423000478270242,-0.009601294407768916,-0.31574999996335457,-0.3093299927145018,-0.07823899274271919,0.07040500504478052,0.19642000742189208,0.3259600000223285,0.18797000398548402,0.03922200951948384,-0.07818099411503203,-0.17004999422521663,-0.03356799318652039,-0.028392997803585344,-0.04409599863798793,0.0712410013427866,0.19647000335463652,0.2537300000074979,0.21340000906966544,0.1570100026309916,0.11912000221922782,0.0988750046247436,0.09055000956606891,0.08659800213033197,5.0983469163526676e-05,-0.06501799187722068,-0.02385799842379815,-0.11463999140639793,-0.1906499956524596,-0.03247699552194287,-0.01943999506910368,-0.10147999766866231,-0.04678399186781091,-0.11341999437586237,-0.18515999703469677,-0.24773999321337437,-0.40639999924393666,-0.3818499970023481,-0.17179999607167423,-0.13882999161225115,-0.09228899370809546,0.07212900579047114,0.15084000652275098,0.09419100044604337,0.03337000354258835,0.11206000207793508,0.03574900941913207,-0.25661999820585585,-0.49320999722037706,-0.45921999145056747,-0.4399299918028031,-0.40091999172359905,-0.11172999162345956,0.1447400082088281,0.2845700084521068,0.3241500004538067,0.2613300084623657,0.18148000480900223,0.03977800585228429,-0.05449999829988294,0.042119009149064975,0.08547400467989574,-0.01858199942626987,0.07148200231253665,0.23262000820917486,0.23060000092474106,0.17439000844298794,0.19755000240964468,0.22405000625962004,0.17933000246976546,0.12345000161216999,-0.06277999109912918,-0.2596999907905951,-0.23423999866130132,-0.021925992105600485,0.14988000625513437,0.17912000597926206,0.004741301214468017,-0.1382599979194013,-0.08886599657792624,-0.21411999691777928,-0.32095999164081446,-0.18465999238944525,-0.1720699990944437,-0.26238999054822615,-0.34907999146499286,-0.3114599910368102,-0.056588993637525384,0.1571800027703306,0.2095300053260008,0.1896300038993596,0.07371000141282762,0.04562200912113838,0.12041000465361629,0.13426000707634095,-0.040864991973112795,-0.39144999325798346,-0.4232399992570792,-0.08851399511703519,0.2213000067994557,0.3265300001149379,0.34303000255201355,0.3183900099951375,0.231130003825154,0.21797000884635045,0.28922000803849,0.28377000817534453,0.04495500565045014,-0.14528999198313572,-0.041007999550917766,0.10554000791343349,0.13869000163445463,0.06526300690422596,0.07121600072335905,0.21153000000451347,0.27129000161398975,0.28735000127947186,0.40716000733589774,0.43687000836443757,0.3045200062895573,0.17293000751011872,0.09905100577986946,0.06854900392890752,0.06264800777566693,0.06878600783758809,0.07852300676071342,0.08710900336612036,0.09498100394598652,0.1628300098522727,0.14871000297172912,0.06567600793453424,0.04653200629012474,-0.08912899142882182,-0.13056999880551443,-0.14892999688535627,-0.1842899943658966,-0.08282799421657695,0.027129006392599953,-0.06675699969988101,-0.31576999965609054
R5,-0.5562599929948826,-0.5562599964748023,-0.5562599959454869,-0.5514399927106681,-0.39107999319243675,-0.04776099389526524,0.2699700073504173,0.4437400088108363,0.4358200014121751,0.3146900085185783,0.1953200054455193,-0.03480099056081062,-0.3391699936704862,-0.3249899971561485,-0.02348399757917048,0.1775900012555771,0.20977000887871716,0.30855000516774955,0.224360009764017,0.012225005774997631,-0.17602999523265028,-0.253239991866199,-0.2098599971003251,-0.278109999945833,-0.21451999691170673,-0.0008185569371323715,0.18304000587364594,0.26674000227293954,0.23477000261832176,0.1767200043155232,0.1329900087484529,0.10680000518894031,0.0942240057102206,0.08566900424477154,-0.06692299289153636,-0.18197999291004716,-0.10907999374042965,-0.15198999093828533,-0.19953999437400435,-0.09684799874752552,-0.19499999726451075,-0.2940999958804385,-0.1633299939332778,-0.1534099908870767,-0.11664999317217811,-0.11019999844035647,-0.2953899969776364,-0.3212899988726409,-0.14895999777589622,-0.13564999195705674,-0.09796499787775716,0.06290700392213464,0.14440000185526436,0.1587000036240856,0.2165100005221002,0.3131200019586285,0.15901000122228576,-0.2059399949158889,-0.48337999458141334,-0.46696999891161367,-0.3867499913732741,-0.2950399979671333,-0.036492992507905525,0.17274000637765158,0.21878000782868498,0.19520000955586292,0.16160000859247198,0.1283200015080317,-0.04502599769481728,-0.1711599994967738,-0.034149994534554286,0.12428000881869751,0.1630500086138462,0.21575000560355154,0.24833000916918985,0.20083000494720396,0.14505000173528335,0.1751200099352835,0.20881000154620427,0.1712800055190987,0.11846000836455327,-0.12514999176850242,-0.2379199914537189,-0.08012299436146308,0.11117000034549848,0.2164300056948817,0.20036000030930456,0.00442290169613537,-0.14716999852536014,-0.0982379904801702,-0.15373999854880988,-0.20549999206316258,-0.10045999214400812,-0.1310199972030111,-0.18304999215083803,-0.23230999244391354,-0.23449999027536247,-0.09496399758187579,0.038978003968751285,0.11166000015057276,0.13186000759224073,-0.0830119997942656,-0.19361999296289975,-0.04672199892487194,0.06256700499426907,-0.05047099569591287,-0.30447999443760954,-0.2754499952259793,0.0866210075039343,0.3901400020554667,0.42404000407170184,0.3091000006572076,0.1995100092834081,0.19637000520731432,0.2775500067381083,0.34586000711800485,0.2466800089980462,-0.05997599612209805,-0.2273599940408333,-0.08559799849829766,0.02330300345350836,0.08889600550284699,0.1715200075582434,0.24317000404648612,0.32822000860980616,0.2549600019982514,0.11198000484406403,0.12604000177470673,0.17675000863760262,0.15487000850034632,0.11893000434073163,0.09840100979465564,0.08988100198060227,0.08557000773372866,0.022943006896506357,0.04097100546288483,0.12623000638821957,0.1424800012880039,0.12631000124847414,0.11162000192510846,0.10250000862657727,0.09248000077289356,-0.06114099731361213,-0.11752999505124544,-0.14219999737922226,-0.11789999526139162,-0.03491999644498307,-0.008866996724723098,-0.11508999174667546,-0.340779990446484
R6,-0.0396979998327182,-0.03969799977548702,-0.10243999283497564,-0.311389997375433,-0.25592999478262496,0.07537000064054641,0.18356000222654656,0.11576000882966973,0.03819500763687131,-0.011485994742968198,-0.03953099331450534,0.010872007985773981,0.21809000897269645,0.29136000348501156,0.38209000374350555,0.29154000907516636,0.11651000012050011,-0.06958299416946559,-0.27481999930593065,-0.09160799619434236,0.04073700894483489,0.09317100913739056,0.26745000981415556,0.25229000791745937,0.11679000830278091,0.07186700303501364,0.22481000936999923,0.14762000922643717,-0.18612999126471935,-0.2876299986745671,-0.2111399936580299,-0.12650999706840851,-0.07231899996385166,-0.04186799095357421,-0.028309993798903775,-0.02608499829748442,-0.029152991969844718,0.029581001293650263,0.2354400010381802,0.3036100012345648,0.38930000923800806,0.295280005331198,0.11821000727760465,-0.006169998734994023,-0.06556099678057542,-0.08422999478178171,-0.08160399947150394,-0.07048599054973907,-0.0587849986067801,0.012703005298917276,0.22700000729071446,0.17434000456826704,-0.15564999554401884,-0.20051999219472685,0.07643800453263012,0.16138000288293272,0.088720001875277,0.015846000092855642,-0.02635499721903423,-0.0479699985481434,-0.05608499029599181,0.007232403103452317,0.2205700070727909,0.2324300061274401,0.05065000992993198,-0.19454999043621482,-0.046470993367841634,0.06016300534412864,0.03407800508631657,-0.007510498710507861,-0.03120999150294905,-0.04328199821906822,-0.04860399960981947,-0.049075998255165176,-0.10964999646416779,-0.3159099928237918,-0.3210899973962744,-0.19743999123562442,-0.09589099579452015,-0.04106299435052368,-0.017620998130665796,-0.012659995873362775,-0.0173489919500702,-0.0248289960718516,-0.09399699638854889,-0.3071799931460983,-0.31676999130571115,-0.13280999160380147,0.17659000659115484,0.238200002288891,0.1391100019124096,0.0430500000649983,-0.01617399507893223,-0.04701199367905741,-0.05829599707582716,0.004909606288034983,0.21903000512400347,0.23161000492629089,0.11301000279716152,0.014221006688817655,-0.039303993112341784,-0.0621779970866591,-0.06684099438356454,-0.06204699133223353,0.008171305181232491,0.22356000637054627,0.23505000497089393,0.05229600255917649,-0.2564599976392929,-0.3177899954297358,-0.21861999270624616,-0.12244999326834789,-0.06322099209080678,0.030354004720546376,0.2506000094771112,0.25740000064600843,0.12990000095072757,0.02367100352037568,-0.034602997676939376,-0.0600889985529165,-0.06595399040431185,-0.061748993852818554,-0.05446099671202539,-0.048136998594374744,-0.0439159996007229,-0.041594999038266384,-0.040477996853000436,-0.03999499466499708,-0.03980399224426927,-0.03969799101328907,-0.10243999449435791,-0.3741299904850945,-0.5903599989386596,-0.4125599966951919,0.019659006910202507,0.2451200049637365,0.4096400088821512,0.34420000081749486,0.16749000879792783,0.031048008672117874,-0.042252999980767175,-0.07157199780407798,-0.0754879915085411,-0.06780699570815556,-0.057706992199571976,-0.049630992483190715,0.018147005049324764,0.16707000955680737,-0.03331199377005298,-0.16233999079077568
R7,-0.06064999177108272,-0.060649993976253265,-0.10187999378361867,-0.2392099966075608,-0.20275999239085254,0.014974006097370225,0.08607800236062027,0.041517006652116155,-0.009457995541516946,-0.0008772581318892075,0.07678900637676471,-0.06386799809921542,-0.1501999954349506,-0.13397999843600691,-0.05955899152839611,0.182770007005126,0.5168100031762499,0.5901700070521378,0.36990000394941325,0.1616800051728606,0.18550000928571733,0.25662000284038666,0.1615600066844973,0.06353400176092534,0.15688000321155735,0.3463500026328519,0.5380700080648926,0.36612000642412784,-0.022879994887853347,-0.20085999311069894,-0.20304999955956943,-0.16296999357850667,-0.12317999289833872,-0.09147499011702118,-0.071008991412086,-0.061143996798063885,-0.05818399411505824,-0.058306993581274655,-0.01793699026127445,0.11870000622041382,0.12307000117346349,0.08371600667324307,0.11336000202069806,-0.05509899788720947,-0.19686999974451672,-0.32330999566625923,-0.33575999344444046,-0.3672699969517741,-0.28933999954980855,-0.16404999673553478,-0.12024999762325862,-0.21849999822583788,-0.2121499905110764,-0.09335999189037704,0.14350000865900603,0.3545800051818642,0.42569000011056446,0.2833700064232225,0.09580500886901824,0.013743009585057225,0.0920780088815578,0.07849800838955359,-0.03992599718246133,-0.23208999788131557,-0.2198799961473359,-0.009101398595230162,0.06377600155210678,-0.016359990611143634,-0.2397999976529457,-0.4098299963983367,-0.3496599932272707,-0.20944999984434753,-0.10768999981578098,-0.0128059945071809,0.1458900032486984,0.15289000017597543,0.06569700265966184,-0.009161993506832049,-0.05175599727474163,-0.0712789909438368,-0.07665899971119015,-0.03339799571182462,0.1084100059305057,0.15845000952113322,0.21808000674497113,0.1580600083804428,0.04254700172942659,-0.038810994056637155,-0.07771799852669034,-0.08991699783613481,-0.08819199321845357,-0.08088499064161317,-0.07319499680752287,-0.06744399872197501,-0.06393599440587566,-0.062092999758945874,-0.10246999101077356,-0.23940999928593773,-0.24405999187789226,-0.16358999890677137,-0.09726399227736551,-0.06142199316852493,-0.04607199816658609,-0.04288099645091595,-0.004730098624359623,0.12768000488976344,0.12824000591477303,0.045061007158941235,-0.02278999039327854,-0.05936599239426121,-0.11626999302197054,-0.25690999430183736,-0.25867999098146055,-0.13212999515424728,0.11698000795196026,0.29771000322526886,0.2389600045680745,0.09615800086140897,0.03246000472241491,0.11381000749732675,0.09589000286723394,0.012603009250635297,-0.04724999385918452,-0.0334519995160832,0.09521000312198981,0.10097000308747557,0.025840006485263443,-0.03451699753893751,-0.06568999077955746,-0.07807099932474645,-0.0796669977181762,-0.03461899164118892,0.10794000747035062,0.11708000296277596,0.03951600463832147,-0.025283992873148864,-0.10161999715621108,-0.2127599963933263,-0.04203699440294796,0.18363000995793108,0.22048000963139522,0.2511500072137404,0.21312000701318543,0.2235700003635806,0.14113000485405625,0.02017900192305392,-0.05759899292814225,-0.09019399871553443,-0.09698899153032496,-0.09169799975020232
R8,0.3575500045445867,0.31805000967231856,0.22599000615484396,0.3134700080093884,0.22402000997873495,0.03489800966549322,-0.09291499661363287,-0.1476199997872399,-0.16000999852435593,-0.15204999077934425,-0.09728599732488583,0.08850200088945787,0.2353900043305936,0.16945000370394916,0.0323080015735895,-0.06396999443208991,-0.11233999536609525,-0.09035699361515587,0.08072800817178118,0.22453000150312669,0.16084000639971505,0.02698300379435241,-0.027271991767588915,0.05740900528543433,0.04523400883763623,-0.031469990838821495,-0.08715799902930665,-0.11266999147822818,-0.12066999303041562,-0.1591099931065198,-0.3250499980412559,-0.45546999548265404,-0.3785499906129291,-0.19563999551879177,0.03531300100157855,0.08963600049638674,0.07017700153495444,0.09892400953885248,-0.06998399454635741,-0.13554999136730342,0.03923100769939853,0.2429000070164998,0.3636900006853639,0.334450007484525,0.11982000776787889,0.2312800082284164,0.33336000304620694,0.23670000066212873,0.1873200070024126,0.04285700610111872,-0.1729499916844994,-0.12057999685402715,-0.06636199743745472,-0.0811729991816018,-0.06119399184346,0.10228000578761043,0.27634000563570377,0.41524000563460506,0.5445300093112777,0.4209000095977123,0.28818000674830974,0.11515000032650415,-0.04447299533976321,-0.13234999296524366,-0.1609099931262546,-0.1582399900339942,-0.14363999208781944,-0.08827399893012448,0.05577500014738486,0.1079500079580257,0.16704000049378454,0.11034000445667605,-8.822255447964129e-06,-0.07781299530093447,-0.11507999775702875,-0.16626999359916902,-0.2961699994237166,-0.29374999859182405,-0.20935999656773283,-0.140319995441382,-0.06312199391944899,0.08490600554446245,0.09336500110676577,-0.025738990485526175,-0.22541999906213495,-0.26831999310324656,-0.16915999173722554,0.021420007196457945,0.0625820066181342,0.04416800541307285,0.11917000312338324,0.08905500723478099,-0.0059225900081835,-0.0758609915318434,-0.03059899771517347,0.26068000285970744,0.4017500034970244,0.25758000500643946,0.05953700525016583,-0.10747999146764249,-0.2603299914669921,-0.1525899991702294,-0.06736599467897751,-0.06817799572255928,-0.0054553955706096455,0.24746000667888768,0.25055000668388616,0.09335900823592018,-0.03416099448523129,-0.1016199989837542,-0.16888999435959987,-0.3052999988299437,-0.2637199961149883,-0.04531599435088697,-0.008419290924048608,-0.1772999994143704,-0.18821999431430747,-0.009510993780429463,0.04155600119473486,-0.00865679568600371,-0.058451993851577407,-0.0876779925342709,-0.10274999066006377,-0.06906099134542114,0.06255700246386843,0.06977100663764889,-0.00442859568290255,-0.06589099834154097,-0.09900299513997068,-0.11312999233105421,-0.11593999397299909,-0.11286999679172953,-0.10809999970209871,-0.10404999950704466,-0.10138999394671876,-0.09992899899695443,-0.09922599391187915,-0.09892199954870017,-0.09880099391844659,-0.09873399475190364,-0.09873399313386627,-0.019736991417314602,0.24338000498578585,0.25254000797206744,0.09848800066684589,-0.028584992562279584,-0.09725599791702788,-0.1266699931501919,-0.09327999882166295,0.004681709325905607
R9,-0.013495993590567142,-0.013495992832324347,-0.013495992097454978,-0.013495992402339656,-0.013495991843084164,-0.013495999119902909,-0.013495999254895216,-0.013495994121877799,-0.013495990094384753,-0.013495990927522012,-0.013495993742657775,-0.013495995164041862,-0.013495991386825681,-0.013495995748714415,0.03574800274036164,0.1997600087834371,0.2054700028782996,0.10944000036899723,0.030232003538666306,0.03667000818643379,0.1823500002351208,0.18425000227670918,0.09190200042282448,-0.030681996501115687,-0.28169999751415864,-0.46643999814164416,-0.3781099998788823,-0.19831999148986867,-0.07004999109178375,-0.003712997012932648,0.021827009462551367,0.023779008913144262,0.0643480049637836,0.21782000910291674,0.16608000579835572,-0.09901299724325507,-0.18662999393171725,-0.13466999443974043,-0.07431899474008778,-0.035555995994544,-0.06286999522962514,-0.21719999385698974,-0.22153999250932407,-0.12807999716223345,-0.05208899927644948,-0.06096299494170658,-0.20808999506287493,-0.2107099978097297,-0.11865999819087461,-0.0454699970156981,-0.007793491586917537,-0.04201699645656847,-0.2040399900814412,-0.21430999618955587,-0.12452999566413625,-0.0505169921011946,0.0381380055296757,0.2186600032770156,0.2273100027324315,0.1764600030824028,0.2552400080378745,0.21302000922357905,0.09534400583503155,0.01050000501496281,-0.02950299939924161,-0.04234499332617221,-0.04125799763790169,-0.03434899840355006,-0.026655990623090244,-0.02073199186799833,-0.01703999176653572,-0.01506899650174132,-0.014108999806994468,-0.013728990713295494,0.03566500384000168,0.19976000171508998,0.2054700008666729,0.10944000673942865,0.07947600905774514,0.20068000019020826,0.18806000611879456,0.08822300253020735,0.012690006581221915,-0.024244997041460273,-0.03753099658219057,-0.03802899236905573,-0.08177099067649646,-0.23903999541389503,-0.23931999595304443,-0.13982999893741113,-0.10795999969489012,-0.2282899973536289,-0.2152799928865374,-0.11529999362892107,-0.03968199898906466,-0.0027465995858983803,0.01054000924016703,0.011037007973494785,-0.04370799842638692,-0.2144699904876463,-0.2256099974714952,-0.13303999099323643,-0.05573399803594954,-0.01380499244321647,0.05339300182398845,0.22107000344074645,0.27226000033252634,0.3343700039759987,0.2558200076179834,0.11368000653700841,0.014310000151854565,-0.033182993099812985,-0.04821599730396958,0.0029386057992941248,0.22484000934785764,0.45299000136102446,0.5335600010120248,0.3682200046797783,0.10313000355674813,-0.20020999772200376,-0.2704099977247143,-0.19268999740299422,-0.10765999379559772,-0.09949799073247967,-0.23094999224162077,-0.22266999664867776,-0.12430999313553016,-0.04788899831179155,-0.05796699997071511,-0.20634999286169398,-0.2098299936590624,-0.06903699009330459,0.1679400023527889,0.26050000706906695,0.3926700028003766,0.48517000461681675,0.3474900056239358,0.14767000753046167,0.016639000233998336,-0.044216990984092056,-0.013066999737763648,0.15499000187519332,0.17318000291471786,0.08974300443925164,-0.029559997449286345,-0.1816199905847342,-0.038800998776944956,0.06046300256208154,-0.0013860926034478765,-0.19569999678707287
R11,-0.012070991925941528,-0.012070997276312742,-0.012070998042373195,-0.012070994209707172,0.0667600044469049,0.3293200050602933,0.33846000386284647,0.18474000455878803,0.05793000675275062,-0.010595991629577814,-0.0399439925191177,-0.04604399084505353,-0.04015299849550539,0.04807700410356286,0.3187200027875382,0.3331600095047708,0.18235000545598487,0.05694900952487823,-0.010969993227072605,-0.040077991449090425,0.03278700720313972,0.30124000633825065,0.31978000777844157,0.17413000526408642,0.052629002283581514,-0.012979998358867605,-0.040924991237315876,-0.04641799171254114,-0.040286998286959676,-0.10958999983718103,-0.36406999806862367,-0.36789999505364696,-0.2112599988381972,-0.08305399714641083,0.06491100809324912,0.3570600099729733,0.3724300023093967,0.21282000154057512,0.07661300824525134,7.868957861729614e-06,-0.03464399486776478,-0.04365999176323491,-0.03917199304358855,-0.030380998266231633,0.05629000764634763,0.32402000869241787,0.25724000653587864,-0.15763999794428446,-0.29296999898582815,-0.20753999152328162,-0.1887799918105463,-0.38890999015059363,-0.3628099928412368,-0.1935899989636526,-0.06459399041003198,-0.00016425605864938566,0.10285000017682681,0.3676100001567524,0.3685500052197365,0.20427000933311845,0.14774000028690334,0.3362300016864787,0.3129700058088466,0.15174000399287008,0.10905000858524506,0.3122500085926718,0.2999800065791573,0.14546000542425686,0.10629000085504749,0.2323000060942592,-0.041782991922902385,-0.20519999165931002,-0.1693399994907475,-0.10025999987562535,-0.052396994186833155,-0.023604996813666693,0.07026600015544872,0.3377400033851293,0.3461600085497725,0.18991000068889624,0.06084600660890556,-0.009192391195583545,-0.03933699993123784,-0.04580399168704734,-0.04001999264736887,-0.030753996883589835,-0.022674996810381685,-0.09620299381392437,-0.35584999114464544,-0.36357999232931637,-0.2880799922667267,-0.5024299910034319,-0.6266399938301545,-0.19013999371998863,0.10562000165656019,0.14134000854687667,0.1030100088673329,0.06185400764561062,0.0274110019565124,-0.07572599429041021,-0.4301099978524752,-0.6275699958645898,-0.2996299946224398,-0.2716799960277405,-0.31712999222515964,-0.454349993817734,-0.3695199995945303,-0.17630999105067716,-0.04140699284430686,-0.057200999129128,-0.30028999980652665,-0.23402999826081342,0.09043300277347185,-0.04997999648639496,-0.1547599942464764,-0.10495999672219182,-0.043998991787052806,0.06660800863542235,0.34228000189710517,0.3550900043550674,0.19944000712113932,0.06839400031728002,-0.0043115949242735156,-0.0366549982539686,-0.04450699658913211,-0.03954599145318031,-0.03051399538576305,-0.022541991448660793,0.06146000091980621,0.3269400049624986,0.3374800052030406,0.18436000546531564,-0.02103499503142027,-0.27315999449578,-0.04908299888110595,0.10768000773713748,0.08665300536952168,0.03777200135429963,0.006673406135811866,0.06755900387775994,0.24221000355007857,-0.013312993093155492,-0.17424999063043545,-0.1443099982713295,-0.08351299897831314,-0.04282299950646381,-0.018777990201709335,-0.00642119303317484,-0.002805493126777143,-0.003992092031784142
R12,-0.026896997043803987,-0.02689699116283789,-0.02689699752222807,-0.026896993247435205,-0.02689699443142693,-0.026896996904766365,-0.026896993049147416,0.03131200672448741,0.22519000055410213,0.23193000123425217,0.06021600103759592,-0.28549999239961593,-0.5367199981990771,-0.4516299945710113,-0.24898999915255618,-0.10040999332117095,-0.02119999096114224,0.010940004712151171,0.015010003529737156,0.06408200550170128,0.2460900049144486,0.2434000068484431,0.1240000008002946,0.027277001691840684,-0.024806996514205065,0.011105000571816154,0.2584100007854747,0.4632800045794738,0.36346000374831333,0.1622800095277006,0.02196700991858583,-0.048148995682993335,-0.07328799297586885,-0.07299399683197685,-0.06152599365523536,-0.10672999478323528,-0.23250999802221783,-0.0393189927044959,0.08412700481930538,0.0657360092988714,0.0233280080926647,-0.005324397093785529,-0.022392992570134797,-0.03124599669033642,-0.033836998499884446,-0.032861993917060274,-0.03081299942826888,0.02915900945824132,0.1659400095962708,-0.02059699701545626,-0.1405799941266818,-0.12062999040948927,-0.0774959998584397,-0.10677999260996171,-0.22526999412194054,-0.029294993564161178,0.09355200500322296,0.07270200386499658,0.027618004653207195,-0.0030728983264781263,-0.021355995045945153,-0.030797990693684076,-0.03365899663987031,-0.03276399504461885,-0.03081299985276471,-0.029049996192317174,-0.027932994304191973,-0.027344998714769073,-0.02707399391853024,-0.02699499744811878,0.031312004452135396,0.225190002059379,0.23193000602058197,0.1184200019372159,0.024792009291549774,-0.02580699576693918,-0.04747799214601932,-0.05198199352093722,-0.10583999498643595,-0.2927699921799798,-0.2935599996448541,-0.17612999726111633,-0.08034599721055712,-0.02871099823291904,-0.006591496014703419,-0.0019097902424353532,0.05204800791702458,0.23898000996239993,0.2397600061074972,0.1223400087404658,0.02655300862880809,-0.025082991679007547,-0.10540999019382365,-0.3039699982819807,-0.30645999158973936,-0.18600999829738296,-0.08641499611755368,-0.03189999252078317,-0.00807629887914055,-0.002535892481687667,-0.006437091274437028,-0.013199999333370451,-0.019066998010550167,0.035226000641496114,0.22695000989001335,0.23266000732418313,0.11870000229565691,0.024890000394343085,-0.025806995288555106,-0.047477996775665686,-0.051981996997767725,0.010576008323324846,0.2113900077001158,0.22410000222463475,0.17272000370852847,0.21690000780670823,-0.019783991067499052,-0.16125999718128456,-0.14570999804426488,-0.09823199267922073,-0.06236299728063662,-0.03923099958090165,-0.026460996053959678,-0.021716994574589327,-0.021655995612773912,-0.023256990837100297,0.03336700240043121,0.22622000155155506,0.2323800058402564,0.11860000603071741,0.08309900792012488,0.22627000668613284,0.21135000625873487,0.09333900058625966,0.004056206715306272,-0.03960299649023338,-0.05530799176488668,-0.05589599476828584,-0.04939299106067237,-0.04141699789809164,-0.035002991087556515,-0.0309089936764453,-0.02865799962795877,-0.027620999039631847,-0.02717299471350184,-0.026994999799484463,-0.026896993602932986,-0.026896994226917013,-0.02689699551152075,-0.02689699516928311
