,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R27,R28,R29,R30,R31,R32,R34,R35,R36,R37,R38,R40,R42,R43,R44,R45,R46,R47,R48,R49,R50,R51,R53,R54,R55,R56,R57,R58,R59,R60,R61,R62,R63,R64,R65,R66,R67,R68,R69,R70,R71,R72,R73,R75,R76,R77,R78,R79,R80,R81,R83,R84,R85,R87,R88,R89,R90,R91,R92,R93,R94,R95,R96,R97,R98,R99,R100,R101,R102,R103,R105,R106,R107,R108,R109,R110,R112,R113,R114,R115,R116,R117,R120,R121,R123,R124,R125,R126,R127,R129,R130,R131,R133,R134,R135,R136,R137,R138,R139,R140,R141,R142,R143,R144,R145,R147,R149,R150,R151,R152,R153,R154,R155,R157,R158,R159,R160,R161,R163,R164,R165,R166,R167,R168,R169,R170,R171,R172,R173,R174,R175,R177,R178,R179,R180,R181,R182,R183,R184,R185,R187,R188,R189,R191,R192,R193,R194,R195,R196,R197,R199,R200,R201,R202,R203,R204,R205,R206,R207,R208,R209,R210,R212,R213,R214,R215,R216,R217,R218,R219,R221,R222,R223,R224,R225,R226,R227,R228,R229,R230,R231,R232,R233,R234,R236,R237,R238,R239,R240,R241,R242,R244,R245,R246,R248,R249,R250,R251,R252,R253,R254,R255,R256,R257,R258,R259,R260,R261,R263,R264,R265,R266,R267,R268,R269,R270,R271,R272,R274,R275,R276,R277,R278,R279,R280,R281,R282,R284,R285,R286,R287,R288,R291,R292,R293,R294,R295,R296,R297,R298,R299,R301,R302,R303,R304,R305,R306,R307,R308,R309,R310,R311,R312,R313,R314,R315,R316,R318,R319,R320,R321,R322,R323,R324,R325,R326,R327,R328,R329,R331,R333,R334,R335,R336,R337,R338,R339,R340,R341,R342,R343,R344,R345,R346,R347,R348,R349,R350,R351,R352,R354,R355,R356,R357,R358,R359,R360,R361,R363,R364,R365,R366,R367,R368,R369,R370,R371,R372,R373,R374,R375,R376,R378,R379,R380,R381,R383,R384,R385,R386,R387,R388,R389,R391,R393,R394,R395,R397,R398,R399,R400,R401,R403,R405,R406,R407,R408,R409,R410,R411,R412,R413,R414,R416,R417,R418,R419,R420,R422,R423,R424,R425,R426,R427,R428,R429,R431,R432,R433,R435,R436,R437,R439,R440,R443,R446,R447,R449,R451,R452,R453,R454,R455,R456,R457,R458,R459,R460,R461,R462,R463,R464,R465,R468,R469,R470,R471,R474,R475,R476,R480,R482,R483,R484,R488,R490,R491,R492,R493,R494,R495,R496,R498,R500,R501,R503,R508,R509,R511,R514,R515,R517,R519,R520,R522,R523,R524,R526,R527,R529,R530,R531,R532,R533,R535,R536,R537,R538,R539,R540,R541,R542,R543,R544,R545,R547,R548,R549,R550
T1,0.3888032266492821,0.131061514550021,-0.323083756693219,0.5386892368195011,-0.7589286360552859,1.79490284810961,-0.662470792397586,-0.31303836251426803,-0.0765978058541583,0.170200427363674,-0.312733270430144,-0.43301320843328794,0.00311656936072153,0.9765845894261851,-1.0913450287962,-0.180831886852151,-0.0229670643624783,-0.720501504070792,0.19683738268188897,1.19803731104212,-1.29376929970544,0.7747747093972801,-0.0571359000362197,-2.45869935722896,-0.40537996923988595,-0.0460315572845071,0.26896796556949804,1.5726734064836398,-0.176092324816087,-0.622130434998828,-0.49079356502302507,0.741764186308424,0.363672516102002,0.17609244377977104,-0.633786972594876,-0.4946065582910779,-0.5590126646665129,-0.7416357403570509,-0.7590428279593392,-1.36005501937686,-0.138926706272709,-0.19692428124091502,-0.607620671187464,0.826452432899496,-0.135792806094746,-0.10873490740089901,0.8731729050093399,-0.0113889065717581,-0.783333398663419,-0.799167705950529,-0.6641742545460539,0.350772904050496,1.86126046654031,0.22196272940948003,-1.14876410271393,-0.553772329592652,-0.900454688751807,-0.652426757502515,0.490461181467869,-1.85204672090704,-0.868669817948423,0.33851515321416803,0.09176726857236302,-1.2445120546368897,1.52066666705666,0.244343699391715,-0.9982887554440871,1.03750181716659,-0.45419441706668706,-1.09611999388981,-0.669674315218074,0.137992010394416,-0.481334926910699,-0.9504502193992621,0.240477025152952,-1.28303192461209,-1.01591772278023,0.5513016721025661,0.627123332549663,-1.2873953407966399,-0.610274078484223,-1.72510424631025,-0.7900390028005471,0.536973251614334,0.23760916901287102,-1.05419728174126,-1.0364924602707999,2.01554634619225,-0.312254662717065,-0.456346635778513,-0.0175997382351605,0.548820833251945,-1.40832200139644,-0.768113460161888,0.133976765252138,1.3203074412424,-0.35334432025626294,-0.8198995845058771,-1.0627162580641,-0.900413690348626,-0.865936660694443,0.9370550873285691,-1.23301817566336,0.34129767374276304,1.18887174804555,-0.362165933448115,0.459845474083759,-0.7156059128422241,-0.0433214161966163,0.533816342905537,-0.0103125704925923,-1.40741150452679,-0.542153466802398,0.0364078567328904,1.1750098297150702,-1.30624757848843,-0.775876837885412,-1.4757391729073601,-0.239569126668762,-1.20198388601294,0.27778954505931397,1.0968988182185402,-0.45519186045218796,0.429310439002195,1.4960525134771898,-1.69450830776759,0.29267994974171097,-0.546264474584228,-0.38705671306571404,-1.18611852677082,1.1573925212366598,-0.399513357504034,-0.451045281739285,0.664198684006863,-0.23996403939178002,-0.24432128224501398,-1.12321205249194,0.0920021729116918,-0.38753679908595706,-0.150887364901181,-1.02953163314107,1.2929762568482,0.541581778938609,1.19974361874942,-0.466636996079374,-1.09657230021146,0.0604902754954918,0.0295476295565353,1.29185670014927,-0.703755718992649,1.03810121351231,-1.47208781553107,-1.20922174071545,-1.7692882356626103,-0.903748982971227,0.38250144171689293,-0.0410754435949453,-0.39316862408274,0.26558916107831104,0.11865889421006,-0.152412122238726,-1.0995442400394098,1.14865754042906,-1.5625209566850702,0.076398761064063,0.00113937339862217,-0.9358525524452059,-0.7356229697442651,-1.4118853750081202,-0.468097841132931,0.311296945906945,-1.34761504564522,0.6486855762384449,-1.65615698503227,1.44674490580519,0.396214258332444,-0.998115245773154,-0.395924990027666,0.5736369120812379,0.0953246925391333,-0.495098715572452,0.22850525678779798,1.50416706539094,-1.22756407068338,-0.10656068246588,-0.38235923250270293,-0.39400529573214,0.7833831043775741,0.803119469317328,-0.181621808470779,-0.546659526988218,0.505555876379885,-0.605210720932826,0.584092953977525,-0.5113841815648471,-1.5607682250208301,-0.636858432159431,-0.00706015825787742,1.49926289194338,1.35384775494575,-0.35557716723484,0.618306276548206,-0.26656977780451,0.736583182281835,-1.16040356126126,-0.861718586738898,0.584101528996338,0.5423875976877249,-0.23770810540015,-0.424847792875541,0.417387666731664,-0.7619901871389849,1.2307932909466202,-0.8945838465027679,-0.0710476009690349,0.40910443110514594,-0.7634872416863849,-0.6506628634755389,0.354286477208545,-0.22720523050716002,-1.4049288709060601,-2.4652523445113,-0.20238273938341603,-1.28007411211625,-1.72969925457757,0.9173587261802,-1.3770682932892502,-0.147126823003367,-0.24523679579226101,-0.419264968268926,0.622178114038327,-0.275699751299729,-1.66105054663753,-0.46830987507570604,-0.425473388267078,0.9402579873903809,0.6253326765611049,1.08206821882307,-0.84965827057845,0.0255147890543112,0.5989891922509821,0.0026420481878184896,-0.864690309955988,-0.47395660671903106,-0.6063359793917099,1.34349180308382,-0.889150990095614,1.57340184983788,1.6040556451101398,0.205893440273966,0.43114896751475995,-0.560678973123439,-0.16646479187263097,0.00764986973875941,-0.203977443271092,1.6781796540297902,-0.550531880702703,-0.896603370959212,0.5393010978464671,-1.63814590473678,0.134629653868233,0.150784573210989,0.333818209012434,0.0150757634330668,-0.19446995929195396,-1.11583561335342,0.606344894611985,-0.670772296417375,-0.428576977621305,-0.0520936337693065,0.41277956360611295,0.951081885436744,-0.9876488081182501,0.0920878505493836,0.157557265012784,0.0494150593397016,-0.965168293637177,0.206352753076895,-0.306463512842375,-1.2125332199601202,-1.18931129768931,-0.40772074697977295,-0.496846006931761,-1.1701395062576698,-1.17903684017696,1.6310001523641002,-1.77412617041047,0.594779061099805,-0.3704457104339821,-1.08638141812284,-0.723431309105329,-0.751524411220832,0.44675309677366204,0.25726838349548103,0.0881765774612636,1.26095386257773,0.0303359715795875,0.130226410443407,-0.128877023563979,-0.4981920161874871,-0.0681454883148727,0.32631884863398103,-0.238594655452837,-0.20709150795973996,0.308138281081136,-0.5690371821899101,0.649474583817136,-1.24650445213436,-0.18802694363639702,0.418279792257534,0.933355241895527,-0.8886675607364809,0.6243707637354841,-1.12809435476456,-0.0101220700795333,-0.22415759871334,1.02308898304123,-0.34412917778724106,-0.9810166359943401,-0.0839256884342632,-1.05054494521423,-1.80137230691257,-0.8950049139508091,-0.0292439232707351,-1.39336037345511,-1.77073030566143,0.29352330391413,0.25915078724618495,0.21773562163388896,0.7727916563527291,-0.19912756943976503,-0.441287689036229,1.09507748643589,0.382820916230522,0.0553369881111734,0.925585252901636,-0.0920578641118907,-0.8658313133460991,0.46783698082077796,0.279404727540247,-1.6011418899031,-0.660584354676929,-0.0488630739052095,0.710795464525188,-3.02372492891371,-0.483054842933134,1.2713910706923701,0.6603417431268079,0.20205056242237304,-0.468894670376017,-0.48115003079649704,0.800863993803138,1.1664526186166,-0.631676996387343,-0.704264575797925,0.29997853186726897,-0.47023623759379496,1.37716629977135,-0.384145886364979,-0.813929229681279,0.5677908470342651,-0.5473746967450379,0.0303016789819291,0.360830763957413,-0.20910332834969503,-0.12496106089537101,-0.122315619700437,0.838757636452677,-0.230243540459883,-0.236240930248805,0.527002196656687,-0.549117556582449,-0.704377282317669,-1.08394580676165,-0.628474365242877,1.6935881561857,-0.37994345904591903,0.5499162665882851,-0.5322195084226901,0.47663264925886295,-0.333986365986784,0.014540893716727,-1.84297352307322,-0.0937077786204377,-0.432602834082337,-1.27323808769238,-1.03696784607485,-0.6930613342765259,-0.6534116608066489,-0.104668889334386,0.267860346447006,-1.48343545193496,-1.2652697684462801,0.277568321060169,0.0200436448470897,-0.7386650992373299,-0.208158200229835,1.1861276284328302,-0.7646868166202371,0.10614435082958698,-1.11142243796458,-0.34771924369445,-0.681061450715506,-1.38435559742164,0.497523925587945,-0.486478680588685,-0.49041279965002,-0.0700421157900904,-0.171748661227947,0.769527515864833,-2.15013073285987,0.377258201759618,0.45326600839679704,0.19147373296992998,-1.8640825889732302,-0.5513263115233901,-0.723397504356848,0.5977925156704561,0.159265087869578,-0.315090440678403,-1.4266207495947798,1.34810897147728,0.508908050489104,-0.113533375042351,0.19285386703631402,-1.0558596815697099,-0.396018484151315,-1.17914270192876,-0.10565968746198401,-0.929712631217478,0.05608039091595,0.828479214344555,0.130473462861787,1.0821248432825101,-0.837591165543904,0.215277636542102,0.0171651470648726,-1.31064705305499,-1.56211560925981,-0.887547655785245,-0.7472385982886272,-0.11876183340276199,-1.74914555294328,0.909570940212071,0.8614890270304459,-0.142040892059408,0.789343288598695,0.35782336885127397,0.424633000503692,-2.24820348497855,-0.4872103485492121,-0.486415614260948,-0.21175431247958101,-0.230208434853772,-0.696885151447731,-0.8627134104570809,-1.21146068977459,1.29179072532226,0.460196962622036,0.0337762163482309,-0.377493959988683,0.631875950494158,-0.394276825645657
T2,-0.0652603954191678,-0.867738947917133,-0.336202965696378,0.323819501393247,-0.123729961923718,1.83875016064322,-0.820887710112569,-0.576247072943484,0.110466844387997,-1.97584207853845,-1.281382768658,0.125726870323628,1.08961248678507,1.66446689781467,-0.19522637929961603,0.15797846145716699,0.6313844975408061,-0.44968845243515904,1.51586734229599,1.67101978184783,-1.100504091921,-0.328973954143248,0.43551374690672495,0.310024177864362,-0.769609252371548,-0.777539387836248,1.41887643177791,-0.197951067064238,1.22386370347175,-1.4914281591586998,-0.843026889026038,0.31147161526496603,-1.4279962071267098,-1.7267951883624097,-0.10133578725260699,-0.70979179639973,-1.3268781474073401,0.396659487065617,-0.38662792928299,-1.5272546053484601,0.22940010112348497,-0.627477179698959,0.5334516100965889,1.4603468466180198,-0.848267130007918,0.37112499639980195,-0.28810009263320197,-1.39354280377221,0.0171077554295974,-0.0165272273108436,-0.11198041547911,-0.46408767183416905,1.5649860309996102,0.380704583702332,-0.8931610624334251,-1.66362742359858,0.12329546551554302,-1.5400613343368799,1.1649301956374498,-0.11057487606933901,-1.4049656172095701,-0.476636370465262,1.3981008275651101,-0.9763914495736759,1.07822757118362,-0.0412689696089056,-1.84154780218669,0.650029159303346,-0.791731214985222,-0.22546684027991,-1.26376278686871,-0.9677071939043941,-0.817505696289121,-0.21409742498923998,0.608253699604682,-0.49951596897218503,0.5406620745388979,0.502570308273781,-0.18183071320939,-0.47412702394980893,-0.9175683705743921,0.0274305237756471,-0.47914246402941896,0.005503368425021271,-1.4461812414465298,-0.41952764502332895,-1.07498729950671,2.07459542483518,-1.4597192697605401,-1.47819645345011,0.36508271260419606,1.4028156602471498,-1.1921711267435802,-0.0272199620092859,-1.32454085300471,0.383726365856421,-1.3095843105765,0.593821638904514,-0.457562525012359,-0.609901119829271,-0.763694572802625,-0.322295944703286,-1.6440892170441899,0.401137997273633,0.315773615197552,0.0072557521328048095,-0.558773132025843,-1.4350574942421999,-1.24295713180598,1.01137252559066,-0.9484617510949069,-1.8159087569180399,-0.35686145210750697,-0.608974157590948,-0.0761357538616187,0.49219094120078793,0.632482025354307,-1.8382202783473,1.2147320081895,0.561705686257907,-0.0803463407905895,1.01299242118761,0.23574665840404196,0.19569171110383998,2.0844694229004,-1.97149490663367,0.774868407474255,-1.2079769350707599,0.0946921025665824,-1.5153525465847,-0.0744176264431315,-0.209469505166566,-1.32412099759369,-0.5747750119335129,-0.525298872549075,-0.7040333831192909,-1.12691229709621,1.0054136528894,-0.5462168617424671,0.630417992921612,0.0723165718463772,1.73332333915198,-0.131341786889299,-0.666233721001652,-0.8252004861436708,0.35666099863057504,-0.44371315283604706,-0.207137932033745,-0.14650872208493,-0.9447613075575401,1.35805524047068,-1.40688727562601,-0.792004008951634,-1.81418002281856,-1.13535457503278,-0.229847805511588,0.7963950234765279,-1.7660726218092297,-1.01756364989888,0.12651792752227198,1.26174615500075,-0.3716139485051479,-0.19127676364081503,-0.78841135217447,-0.0134789857921318,-1.5558263963098202,-0.8611252707439829,-1.1686307659077801,-0.754667538245348,-0.368346873115361,0.5577570277289859,0.0238375113208615,0.43743254317557795,-1.26690248952269,2.01040907735673,0.745727473045161,0.35837435946669505,0.319823295553767,0.18244054610996102,-0.8688334699990821,-0.465101071978078,-0.974986565901011,-0.5970838775993571,0.8269015198871429,-0.493553879777732,-0.904413736334414,-0.602978742400125,1.75994408295599,-0.410322776718406,-0.292266303424402,0.6393525847843641,0.523574304804325,-0.844688349305428,0.41101754059828205,0.470356528422996,-0.9982411575066371,-0.6619545210338149,0.901169748066048,1.52521336386426,0.8749177636681341,-0.288528893971676,-1.4023190404263401,1.1668951178326499,-0.378076292048456,-0.5666125247920141,-0.508158964107687,-0.302371175912887,0.45683269134510396,-0.7927603821289531,0.4729879030612171,0.725623910564303,-0.729559495951308,-0.113635133389823,-1.43335265412808,0.613447201652336,-0.6336893153919809,-0.0814906352267876,-1.3580748345801499,-0.714215796363853,-1.44380775335473,-1.64601815062433,-1.61675221400757,-0.495802273317112,-0.00836826191826504,-0.721595735231595,-0.29870969901753497,-0.798641361748304,-0.8758153239250591,0.209949716695983,-0.7780292749216221,-0.57272911184575,-0.881176136109824,-0.930880379995815,0.686893324534851,-1.2621516049988502,-1.04030947705118,-1.0799408027294302,1.51712602810323,-1.4021092129231498,0.922777226825208,1.7867513160736799,-1.8088146717811702,-0.0438324264466819,-0.903157891873945,-1.19722329935513,2.07731746780557,-1.57597083261929,0.882407409756116,1.7004026194188202,-0.293116014968583,0.10896401477519302,-0.373167757615187,-1.4939359703990802,0.112195750850813,-0.0307269166297644,1.91299130366878,0.0163650114498902,-1.02142353862281,-0.886211242461624,1.4250297261986298,0.16420595479717,0.0109685045619339,0.883084061600003,-0.338204522674305,-0.574899795246834,0.32970381835846996,0.0459350708061333,0.4346852780363739,-1.8631853238537401,-0.9105519570492521,1.28182486868122,1.14558548825489,-1.02379462100997,-0.7191477279915379,-1.6862796472671797,-0.7096201630699609,0.0038289505591816,-1.06670175897013,-1.05480057179639,-1.16270639340237,-0.352592498706979,-1.14298937342203,-0.8160010153130091,-2.07081435489959,-1.1379563459147801,1.2283527400068799,-0.9484079946877131,0.778848702455468,-0.0281325756559407,-0.0833093407861154,-0.469253071119308,-0.71068174257911,1.3783646783635102,-0.8203659376479441,-0.19522551686953601,1.04012746389412,-0.574954909535506,1.42336376888963,-0.878221694629579,-1.36551808611978,-0.0937917279155671,0.438866966388372,0.115187071678975,-0.543329753312899,-0.8460656722246179,-0.8292517888383221,0.570852326459659,-1.08464547273284,-1.2690055644541,-0.738958536474047,1.3490346089013099,-0.423910440148714,-0.0253762571812687,-0.6353104486159928,-0.0461510096577952,-1.04203457525288,1.31855645461671,0.503099670083245,-1.0452291222675698,-1.07863153306545,0.13016043090900997,-0.591175785576736,0.282093859736529,-1.0802171017933,-1.5454929863425702,0.21450680401323496,0.11133010965515301,-0.633052020509556,1.1015644031923402,1.6802009450268103,0.132060948444678,-1.28551900851267,0.56141103201363,1.3937386614944398,0.09477540683078399,1.3996954108033401,-1.08858865772378,-1.69989255062143,0.8930451450096599,-1.21129451381175,-1.5062300709226,-0.54718547540136,0.501278667803364,-0.0895459638143927,0.47410394576304493,-0.603052571639215,-0.36786622770907595,2.21986610531257,-0.541261680940093,-0.885275481115649,-1.8461646323194,-0.54187839892545,0.5666780411432261,-0.108708203040084,0.0101719808251426,-1.1333113576815501,-0.671617875606587,2.1748257432424096,-0.681815000496029,-1.61416967559286,0.491085923314253,-1.3371801562175099,0.14122083083066597,0.0647036630053339,-0.42403647465196,1.01588786608767,-1.4155712823062199,1.08771713386979,-1.1042862452034299,-0.117684700833851,-0.715323538643869,0.37523580352046504,-1.87313810928024,-0.656215708865039,-1.06026059200464,1.98652636721437,0.609664569315792,1.25200303189683,-1.14966693778503,-0.22319795552115698,-0.4816942921543711,-0.249737427088883,-0.641255142659182,0.61426013770582,-0.17844820066245198,-1.2234132126339,-0.567688142677434,0.9534017854712471,0.34913588773198606,0.185914250331442,-0.8175175523823699,-1.08246104541056,-0.5486692684294711,-0.38772730724946297,-0.00214774670053472,-0.7648364786528579,-1.00032418644299,0.8690399931176009,-1.5078369664501003,-1.4191543583913502,-0.6893638702737491,0.7484447707543441,-0.78815694556104,0.0676218839463269,1.2785507203276398,-1.1219172611158201,-1.4040579513481102,1.5675736100105402,0.0802409705910896,0.44234550068962203,-1.12980840414796,-0.487411560474754,1.6503976559802902,-1.2523358808612302,-1.60947756705607,-0.885919672220748,-1.61137794945146,-0.5688188549539399,1.2724588507409098,-0.9463180279420509,-1.33249388582735,0.711472054457511,-0.531095100775696,0.0178462349108439,-0.0505197217405386,-0.05938909375673001,0.170693862055053,0.7239418095263641,-0.9429823742045541,-0.683325037724445,-0.970178090439229,1.33723155655181,1.43509708703069,-1.4552327656056,-0.347199407465069,0.7665471457043521,-0.439146064056414,0.70506791771894,-1.6257500741334998,-0.0243762246854053,-1.68755384188811,0.553768276418328,-0.498052294606992,0.584010312838417,0.8771248433889369,0.759080176034606,0.0588079562257348,0.746491337645426,1.4762839225256201,-1.6436081689158801,-1.00527300949363,-1.31216645857294,-1.79166126208134,0.584891384045649,-0.907929819013711,-0.651141504433745,-0.15619637623565802,2.15257385539228,-0.834638651805593,1.0931351472084,0.0785306903731277,0.14146165295725902,0.430546120064359
T3,-0.620575846526585,-0.923449583748707,-0.444629657256595,-0.868653818054239,0.018553052256560003,-0.841615486501195,-1.0367299355584,-1.33757877131948,0.0646124155538154,-2.17403900065849,-1.37059724881305,0.25585268089714397,-0.327546174254098,0.00822699333011959,0.272923932711609,-1.0148417033630601,-0.17298727239903602,-0.279460445533828,-0.381080573809594,-0.528219918464785,0.00674544642683285,-1.2826262224578,0.7604908691180129,1.2506696736715,-0.227044094218883,-0.25273086038140097,0.280955722812308,-1.28419789493429,1.84704382816648,-1.05132093931153,-0.608451625776307,-0.00693968607372556,-1.32996446154741,-2.5569138727130802,1.18270217117426,-0.559512894443928,-0.9287297664023242,0.0270304671676227,2.19429762180809,-1.08215485482611,-1.1931838811034399,-0.799541059484502,0.38636767706727704,0.31239949710472403,-1.9167434824413,1.00696453548699,-2.09054013967492,-1.4611081951288798,-0.0251677163471012,0.44043345138039397,-0.10371818496325301,0.314682658017385,-1.36953322721267,0.287059315646417,0.8418378795939959,-0.93279579061417,0.7712446603737021,-1.63977843766406,0.3988048767795321,0.333214182634372,-1.11000224753808,-1.68498988847651,1.04092558514207,-0.35345622183938397,-1.5497598702235902,-1.14946183784302,-0.63519617935793,-1.79420201434542,-0.3739399500248521,-0.695795851789304,0.211338579967538,-1.1689877956013501,0.6161094248201391,0.49409900985360794,0.0455455826790748,0.150222431475928,1.09864935281194,-0.6094520660758771,-1.99977769740304,0.450552850755622,-0.12935414106639,-0.290364657179482,-0.23843133786682502,-1.7242531207720602,-1.6933596542523301,1.05362459473281,-0.34602516777870806,0.21142035367351,-0.9108906087470708,-0.45072242753913105,-1.2657188985231003,0.3804533190385871,-0.111511445743292,0.408274275846579,-0.530932951246299,-1.84807829792219,-0.24959959123321998,0.34732967156919203,0.0769870550268988,-0.139316422070965,0.208039183123932,-0.600890060617209,-1.5082732250491202,-1.12024123024161,-1.2807333103164,0.414137232527399,-2.0224034682979797,-0.255802599560413,-1.2085714915463899,-1.1256365271231101,-0.620469629610925,0.6396188005165041,0.9771064840761271,0.0219894635673389,-0.848864144544407,2.43373794907361,0.9188843750459209,-0.0929715680155712,-0.12907813329696302,0.981525977494452,-0.0352679343026378,-0.18202293180054396,0.0102979430416439,0.18716588958149602,0.13986085847224697,0.728418293770015,-0.110468046234304,-1.06117442659896,-0.917861210533665,-0.34005059795979603,-1.7886366366698998,-0.176441146171607,-0.991149270742947,-1.6773727961341398,-0.24607852082144296,0.24303417190547102,-1.23702924105945,0.23050776041014398,-0.9474952645134158,-0.929340229300324,1.8731317278812798,0.36522202013296595,-2.05994773927364,-1.8532253224916202,-0.217329223599775,-0.272281986632414,-0.38157204729298905,0.46777334276182303,-2.7232466151252095,-0.5232329206494399,-0.152435932010401,-0.384538778969377,-0.7052490491956029,1.38134278519252,0.25212008852150697,-1.2541688545586298,0.49327755913696103,-1.57216839919917,-2.32712797803029,-0.8824172612425519,0.8973767749411892,1.10584070750095,-1.3054452646386399,0.462334119021835,-0.201010162438565,-0.9930638424746999,0.0284018802991642,-0.291540897052461,0.11139358997301,1.52676520473997,0.0318259268222275,-0.281957718877041,-1.2314404123133702,0.157870409284667,0.0741777251925207,0.489735893629589,1.4880353504709598,0.3880388731962,-1.38264623672454,-1.1366546748316102,-0.0845949524393238,-0.535976249453742,-1.12159794090773,1.88869237927607,-0.30171093241228497,-0.7645538842122289,-1.6860336329022398,0.17446094765385597,-2.03759045908558,-0.607374125735501,0.949429453747164,-0.5904766236806079,-0.40286654985455894,-1.61855831667247,0.133467157670247,0.29914798878067,0.0589612995094872,-0.7697934440518691,-0.132841435875089,-1.4411900726834899,-0.847399984880109,-2.39371963887735,-0.698531767429811,-0.500313943649385,1.290577678074,-0.00619923012281624,-2.3395055873781603,-0.8442669839392201,-1.12821551615809,0.150469536003562,-0.41597229144198405,-1.4393774269478101,-1.96440601582386,-1.02731333812363,1.0681054810009,-2.38874433005981,0.0171081405996499,-1.1790465911594599,-1.24565433742865,-0.8587189405030291,-0.39457006366367,1.21636323984052,0.125285713764719,0.260320317029003,1.0271471159041,-2.1074794140406903,-0.53349685096363,0.133090597989316,0.261108115310288,-1.1936016306709198,-1.85207062007738,-0.541257079223003,0.43693662733949296,-0.21827877435147305,-0.24575225692066896,-1.55427129591005,-0.63747544962395,-0.154590699762761,-0.874684031672684,0.11715444370454199,0.36502287616216494,-1.92295906686818,0.31132472983876297,0.278004182238885,-0.541038648743633,-0.010247943937225001,-1.38632563230825,-1.35971890849211,-0.33528561202921003,-0.553852375541202,-1.5205284468918703,0.209167282160726,-1.69119729934749,-1.7369899597551102,-0.94072678462014,-0.229901851509746,0.7458105249115992,-0.542165941981687,-0.720855144924307,3.0976723269294304,-0.37321584631303495,0.524481391905633,0.0236779107895922,0.0565280412739501,-0.0218193620717085,1.1857647318557,-1.03564719262476,0.34235536671862393,-1.5600187352890802,-0.0419293712093403,-0.8119822683294129,-0.0279187742749894,0.362388974858349,-0.470903330801825,-1.95320214051174,-0.0291800602943079,-0.7635547182531859,-2.0970293434374,-0.0133377403122208,0.8497845963992521,0.61075902761822,-0.47483063187137997,-0.615604658563953,-0.103899186587718,-0.270805988178621,-1.50990422723865,1.0440910080680201,-0.174875405714464,0.11408769433054401,0.942510279404962,0.861538804938855,-0.105111527900993,0.11645509742991698,-1.27495460608027,0.277662538902993,-1.01032068999386,-1.2420921776999498,0.12409422993371401,-1.63712854441465,-0.33736863975169396,-0.22775409337528602,-0.163708472145873,0.174609394281211,-0.00550451832978874,-0.0472889930564121,-1.2841302342943701,-1.1338933443543402,-0.111972366384988,-0.859947591701109,-1.3710207843676,-0.68558171615481,2.01916052622816,-0.7528221439585641,0.28898234886945,-0.71261518841701,-1.02208824195602,-0.909350880423386,-0.00959466664268086,-0.396311533714791,-0.20888613124565097,0.900877951228632,0.94961660063953,1.55539953474374,-1.13712066066169,0.846472108374541,1.68737858334773,0.6507946083548629,-1.5871847971290702,1.33452156485671,0.0872544134473026,-0.9834862868812059,-0.9453067038018721,-1.2924946583399899,0.659565738924385,-0.262285003456461,-0.0530280546746729,-0.6115992828905439,-0.287056490352921,-0.265258060493796,-1.0747165429739498,0.7613342377352579,0.0689665714586899,1.8780904932578102,-1.10539630869557,3.09912711880934,-0.498148896858405,-2.07261992467396,0.237853721281536,-1.22306061812967,-1.4780754484869099,-1.009941372432,-0.9629045004923309,-1.5699261428383002,0.21808770200962196,-0.8643771684379159,-0.20849296173595303,-0.561044036448089,0.20121132045028697,-0.18091241886023998,0.552383513127877,-1.42488372237731,-1.71096721628255,0.7596083702290308,-1.1171776298140401,0.0664799510722453,-0.270495410671173,-1.5564718553943202,0.11842521259833198,-1.65668785747706,-0.0999293104735506,-1.77904786725325,1.06668650179179,-1.5636801605456798,-1.10087925230497,-1.4002228778313703,-0.365537979904628,0.300927086911236,0.6635664955878531,-0.0430813598943057,-1.2098966471071,-0.788457243453551,-0.553040845163226,0.8773532459125191,1.2499672370880501,0.14300564610588298,-0.24683843656477203,0.840173416792635,0.675964173772534,0.33031148047963804,-0.0882534686149576,-0.557452721256532,1.28654428426121,0.49647286797287604,-1.2541407372961102,-0.28821617304376695,-0.208550408006156,0.8249588958762769,-1.37176356754873,-0.651771992465438,-1.4647983069188202,-1.0217955730297401,0.28450034794388696,-0.707797054167198,1.36046615177881,0.316157319857011,0.0673798633069425,-1.2939597246723702,-0.34113181458097597,-0.3879087722266071,0.802097925174636,-0.109023960620916,-0.673838517992481,0.905453881198904,-1.65797448661069,0.7696527217976209,-0.319788680443061,-1.17050471511874,-1.2987639454856101,-0.718803126165369,-0.19591224695514803,0.402840947451814,-1.6480676132035401,-1.46446660134404,-0.22588270037454003,-0.47296133019914893,1.16496866385156,-0.354869675865934,1.4089853098606202,-0.7692398555389699,0.166810170802555,-1.65938275190413,-0.398258133768533,0.5546694231913671,-1.82342512343699,-0.6393508890848071,-0.3590701957994001,-1.20105887805129,0.743877465611573,-0.338640757643667,-0.0478181077521953,-0.4707586341745739,1.2867161446878899,1.9121634974096102,-1.52601377934519,-0.397180456989841,-0.760842384263417,-2.31374857334196,0.17505104016939402,0.5106181345283571,1.32969325568449,-1.24041852821972,-0.138951753630198,-1.06140916093308,0.32312399960110805,-0.198188408649357,0.0115846160223476,-0.5112209351009771,0.259700551176265,-0.180020176588239,0.671119806927531,1.0612432993538399,-1.6241878382160402,-0.6186430867991279
